Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,0,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,
2019,1,6,3,0,0,0,0,0,6.2,0.18,2.5,187,84.45,8.700000000000001,N/A
2019,1,6,3,30,0,0,0,0,6.2,0.18,2.6,189,86.18,8.4,N/A
2019,1,6,4,0,0,0,0,0,6,0.18,2.7,192,87.34,8,N/A
2019,1,6,4,30,0,0,0,0,6,0.18,2.7,194,89.14,7.7,N/A
2019,1,6,5,0,0,0,0,0,5.800000000000001,0.18,2.7,196,90.41,7.300000000000001,N/A
2019,1,6,5,30,0,0,0,0,5.800000000000001,0.18,2.7,196,92.28,7,N/A
2019,1,6,6,0,0,0,0,0,5.7,0.18,2.8000000000000003,197,93.47,6.7,N/A
2019,1,6,6,30,0,0,0,0,5.7,0.18,2.7,196,95.42,6.4,N/A
2019,1,6,7,0,0,0,0,0,5.6000000000000005,0.18,2.7,195,96.63,6.1000000000000005,N/A
2019,1,6,7,30,0,0,0,0,5.6000000000000005,0.18,2.7,196,97.98,5.9,N/A
2019,1,6,8,0,0,0,0,0,5.5,0.18,2.7,196,97.96000000000001,5.800000000000001,N/A
2019,1,6,8,30,0,0,0,0,5.5,0.18,2.6,197,100,5.5,N/A
2019,1,6,9,0,0,0,0,0,5.300000000000001,0.18,2.5,199,99.75,5.300000000000001,N/A
2019,1,6,9,30,0,0,0,0,5,0.18,2.4000000000000004,199,100,5,N/A
2019,1,6,10,0,0,0,0,0,4.800000000000001,0.18,2.3000000000000003,199,100,4.800000000000001,N/A
2019,1,6,10,30,0,0,0,0,4.7,0.18,2.3000000000000003,198,100,4.7,N/A
2019,1,6,11,0,0,0,0,0,4.5,0.18,2.3000000000000003,197,100,4.5,N/A
2019,1,6,11,30,0,0,0,0,4.5,0.18,2.4000000000000004,197,100,4.5,N/A
2019,1,6,12,0,0,0,0,0,4.4,0.18,2.4000000000000004,196,100,4.4,N/A
2019,1,6,12,30,0,0,0,0,4.5,0.18,2.5,196,99.02,4.6000000000000005,N/A
2019,1,6,13,0,0,0,0,0,4.5,0.18,2.6,195,98.85000000000001,4.7,N/A
2019,1,6,13,30,4,19,4,0,4.5,0.18,3.2,194,91.59,5.800000000000001,N/A
2019,1,6,14,0,32,143,44,4,5.800000000000001,0.18,3.7,193,92.4,6.9,N/A
2019,1,6,14,30,54,348,115,7,5.800000000000001,0.18,3.8000000000000003,188,85.73,8,N/A
2019,1,6,15,0,80,419,188,7,7.4,0.18,3.9000000000000004,183,89.35000000000001,9.1,N/A
2019,1,6,15,30,89,594,288,7,7.4,0.18,4.1000000000000005,180,81.37,10.5,N/A
2019,1,6,16,0,81,777,395,0,9.200000000000001,0.18,4.3,176,83.32000000000001,11.9,N/A
2019,1,6,16,30,114,674,425,0,9.1,0.18,4.5,179,76.95,13.100000000000001,N/A
2019,1,6,17,0,195,368,382,7,10.3,0.18,4.800000000000001,181,76.93,14.3,N/A
2019,1,6,17,30,227,243,358,7,10.3,0.18,4.9,183,73.47,15,N/A
2019,1,6,18,0,99,828,565,0,10.8,0.18,5,184,73.25,15.600000000000001,N/A
2019,1,6,18,30,123,753,553,0,10.8,0.18,4.9,183,71.87,15.9,N/A
2019,1,6,19,0,125,740,543,0,11.4,0.18,4.9,181,73.61,16.1,N/A
2019,1,6,19,30,84,864,556,0,11.4,0.18,4.800000000000001,178,73.14,16.2,N/A
2019,1,6,20,0,103,767,498,0,12,0.18,4.7,176,75.94,16.2,N/A
2019,1,6,20,30,157,478,383,7,12,0.18,4.6000000000000005,174,76.91,16,N/A
2019,1,6,21,0,149,395,314,7,12.5,0.18,4.5,172,81.11,15.700000000000001,N/A
2019,1,6,21,30,124,218,200,3,12.5,0.18,4.4,171,82.68,15.4,N/A
2019,1,6,22,0,105,131,141,4,12.9,0.18,4.3,171,86.4,15.200000000000001,N/A
2019,1,6,22,30,72,56,83,4,12.9,0.18,3.9000000000000004,169,90.37,14.5,N/A
2019,1,6,23,0,33,155,49,0,13.100000000000001,0.18,3.6,168,95.26,13.8,N/A
2019,1,6,23,30,9,64,10,0,13.100000000000001,0.18,3.6,168,95.26,13.8,N/A
2019,1,7,0,0,0,0,0,7,13.100000000000001,0.18,3.7,163,100,13.100000000000001,N/A
2019,1,7,0,30,0,0,0,7,13.200000000000001,0.18,3.8000000000000003,164,100,13.200000000000001,N/A
2019,1,7,1,0,0,0,0,7,13.200000000000001,0.18,3.9000000000000004,164,100,13.200000000000001,N/A
2019,1,7,1,30,0,0,0,8,13.4,0.18,4.3,168,100,13.4,N/A
2019,1,7,2,0,0,0,0,7,13.600000000000001,0.18,4.6000000000000005,172,100,13.600000000000001,N/A
2019,1,7,2,30,0,0,0,7,13.600000000000001,0.18,5.1000000000000005,176,97.7,14,N/A
2019,1,7,3,0,0,0,0,7,13.9,0.18,5.6000000000000005,181,97.02,14.4,N/A
2019,1,7,3,30,0,0,0,0,13.9,0.18,5.5,183,96.5,14.5,N/A
2019,1,7,4,0,0,0,0,0,14.100000000000001,0.18,5.5,184,97.2,14.5,N/A
2019,1,7,4,30,0,0,0,0,14.100000000000001,0.18,5.2,185,97.82000000000001,14.4,N/A
2019,1,7,5,0,0,0,0,0,14,0.18,5,187,98.18,14.3,N/A
2019,1,7,5,30,0,0,0,3,14,0.18,4.6000000000000005,189,98.82000000000001,14.200000000000001,N/A
2019,1,7,6,0,0,0,0,3,13.8,0.18,4.3,192,98.99000000000001,14,N/A
2019,1,7,6,30,0,0,0,3,13.8,0.18,4.2,197,98.99000000000001,14,N/A
2019,1,7,7,0,0,0,0,3,13.8,0.18,4.2,202,98.13,14.100000000000001,N/A
2019,1,7,7,30,0,0,0,3,13.8,0.18,4.2,203,98.13,14.100000000000001,N/A
2019,1,7,8,0,0,0,0,7,13.8,0.18,4.3,204,98.3,14.100000000000001,N/A
2019,1,7,8,30,0,0,0,7,13.8,0.18,4.4,203,97.67,14.200000000000001,N/A
2019,1,7,9,0,0,0,0,7,13.9,0.18,4.4,203,97.84,14.200000000000001,N/A
2019,1,7,9,30,0,0,0,7,13.9,0.18,4.5,203,97.21000000000001,14.3,N/A
2019,1,7,10,0,0,0,0,7,13.9,0.18,4.5,203,97.35000000000001,14.3,N/A
2019,1,7,10,30,0,0,0,7,13.9,0.18,4.5,206,97.35000000000001,14.3,N/A
2019,1,7,11,0,0,0,0,7,13.9,0.18,4.5,208,96.78,14.4,N/A
2019,1,7,11,30,0,0,0,7,13.9,0.18,4.4,210,96.88,14.4,N/A
2019,1,7,12,0,0,0,0,8,13.9,0.18,4.3,213,97.43,14.3,N/A
2019,1,7,12,30,0,0,0,8,13.9,0.18,4.1000000000000005,216,97.43,14.3,N/A
2019,1,7,13,0,0,0,0,8,13.8,0.18,4,219,97.64,14.200000000000001,N/A
2019,1,7,13,30,4,23,4,4,13.8,0.18,4.1000000000000005,223,95.15,14.600000000000001,N/A
2019,1,7,14,0,31,71,37,4,14.200000000000001,0.18,4.2,227,95.08,15,N/A
2019,1,7,14,30,63,194,97,4,14.200000000000001,0.18,4.2,231,90.43,15.8,N/A
2019,1,7,15,0,86,357,178,4,14.9,0.18,4.2,235,89.91,16.6,N/A
2019,1,7,15,30,105,459,259,4,14.9,0.18,4.2,241,84.42,17.6,N/A
2019,1,7,16,0,88,698,370,0,15,0.18,4.2,247,79.4,18.6,N/A
2019,1,7,16,30,79,819,457,0,15,0.18,4.1000000000000005,255,76.02,19.3,N/A
2019,1,7,17,0,111,735,485,0,12.8,0.18,4,263,63.43,20,N/A
2019,1,7,17,30,64,949,579,0,12.8,0.18,3.8000000000000003,265,63.04,20.1,N/A
2019,1,7,18,0,77,925,599,0,10.700000000000001,0.18,3.7,266,54.25,20.200000000000003,N/A
2019,1,7,18,30,72,952,617,0,10.700000000000001,0.18,3.6,265,55.26,19.900000000000002,N/A
2019,1,7,19,0,86,899,596,0,10.200000000000001,0.18,3.5,263,54.1,19.700000000000003,N/A
2019,1,7,19,30,83,896,575,0,10.200000000000001,0.18,3.2,264,56.15,19.1,N/A
2019,1,7,20,0,144,624,467,7,11.100000000000001,0.18,3,264,62.34,18.400000000000002,N/A
2019,1,7,20,30,132,588,411,7,11.100000000000001,0.18,2.7,261,63.92,18,N/A
2019,1,7,21,0,133,468,329,7,12,0.18,2.5,259,70.28,17.5,N/A
2019,1,7,21,30,92,572,294,7,12,0.18,2.2,253,73.45,16.8,N/A
2019,1,7,22,0,83,457,210,7,12.3,0.18,1.9000000000000001,247,78.75,16,N/A
2019,1,7,22,30,66,279,120,7,12.3,0.18,1.8,244,85.57000000000001,14.700000000000001,N/A
2019,1,7,23,0,37,201,58,7,10.600000000000001,0.18,1.8,241,83.89,13.3,N/A
2019,1,7,23,30,8,57,9,0,10.600000000000001,0.18,1.8,241,83.89,13.3,N/A
2019,1,8,0,0,0,0,0,0,9.9,0.18,2.1,240,85.10000000000001,12.3,N/A
2019,1,8,0,30,0,0,0,0,9.9,0.18,2.2,240,86.79,12,N/A
2019,1,8,1,0,0,0,0,0,9.200000000000001,0.18,2.2,240,84.85000000000001,11.700000000000001,N/A
2019,1,8,1,30,0,0,0,0,9.200000000000001,0.18,2.3000000000000003,238,86.54,11.4,N/A
2019,1,8,2,0,0,0,0,0,8.4,0.18,2.4000000000000004,237,83.49,11.100000000000001,N/A
2019,1,8,2,30,0,0,0,0,8.4,0.18,2.5,236,84.69,10.9,N/A
2019,1,8,3,0,0,0,0,0,7.800000000000001,0.18,2.7,235,82.02,10.700000000000001,N/A
2019,1,8,3,30,0,0,0,0,7.800000000000001,0.18,2.8000000000000003,235,83.11,10.5,N/A
2019,1,8,4,0,0,0,0,0,7.4,0.18,2.9000000000000004,236,82.17,10.3,N/A
2019,1,8,4,30,0,0,0,0,7.4,0.18,2.8000000000000003,238,83.27,10.100000000000001,N/A
2019,1,8,5,0,0,0,0,3,7.300000000000001,0.18,2.8000000000000003,239,84.18,9.8,N/A
2019,1,8,5,30,0,0,0,4,7.300000000000001,0.18,2.7,242,85.31,9.600000000000001,N/A
2019,1,8,6,0,0,0,0,7,7.2,0.18,2.7,245,86.31,9.4,N/A
2019,1,8,6,30,0,0,0,7,7.2,0.18,2.6,250,88.07000000000001,9.1,N/A
2019,1,8,7,0,0,0,0,7,7.2,0.18,2.5,254,89.97,8.8,N/A
2019,1,8,7,30,0,0,0,7,7.2,0.18,2.4000000000000004,260,91.19,8.6,N/A
2019,1,8,8,0,0,0,0,7,7.4,0.18,2.3000000000000003,266,93.78,8.3,N/A
2019,1,8,8,30,0,0,0,7,7.4,0.18,2.3000000000000003,271,95.7,8,N/A
2019,1,8,9,0,0,0,0,7,7.5,0.18,2.3000000000000003,275,98.5,7.7,N/A
2019,1,8,9,30,0,0,0,7,7.5,0.18,2.3000000000000003,278,99.85000000000001,7.5,N/A
2019,1,8,10,0,0,0,0,0,7.300000000000001,0.18,2.3000000000000003,280,100,7.300000000000001,N/A
2019,1,8,10,30,0,0,0,0,7.2,0.18,2.4000000000000004,284,100,7.2,N/A
2019,1,8,11,0,0,0,0,0,7,0.18,2.4000000000000004,287,100,7,N/A
2019,1,8,11,30,0,0,0,0,7,0.18,2.6,292,100,7,N/A
2019,1,8,12,0,0,0,0,0,7.1000000000000005,0.18,2.8000000000000003,297,100,7.1000000000000005,N/A
2019,1,8,12,30,0,0,0,0,7.2,0.18,3,304,100,7.2,N/A
2019,1,8,13,0,0,0,0,7,6.9,0.18,3.1,312,97.08,7.300000000000001,N/A
2019,1,8,13,30,4,30,4,4,6.9,0.18,3.4000000000000004,322,92.65,8,N/A
2019,1,8,14,0,30,39,33,7,6.5,0.18,3.7,332,85.37,8.8,N/A
2019,1,8,14,30,66,111,85,7,6.5,0.18,3.7,344,80.36,9.700000000000001,N/A
2019,1,8,15,0,102,142,139,7,6.6000000000000005,0.18,3.8000000000000003,357,76.24,10.600000000000001,N/A
2019,1,8,15,30,136,177,196,7,6.6000000000000005,0.18,4.5,190,70.42,11.8,N/A
2019,1,8,16,0,171,187,247,7,6.4,0.18,5.2,24,64.04,13,N/A
2019,1,8,16,30,195,268,319,7,6.4,0.18,5.5,29,60.800000000000004,13.8,N/A
2019,1,8,17,0,219,274,359,7,6,0.18,5.800000000000001,34,55.99,14.700000000000001,N/A
2019,1,8,17,30,210,415,436,7,6,0.18,5.6000000000000005,35,54.230000000000004,15.200000000000001,N/A
2019,1,8,18,0,216,434,461,7,6,0.18,5.5,35,52.32,15.700000000000001,N/A
2019,1,8,18,30,226,409,461,7,6,0.18,5.2,34,51.660000000000004,15.9,N/A
2019,1,8,19,0,161,629,519,7,6,0.18,5,33,50.99,16.2,N/A
2019,1,8,19,30,198,453,448,7,6,0.18,4.9,30,50.67,16.3,N/A
2019,1,8,20,0,110,757,504,0,6.1000000000000005,0.18,4.7,28,51.01,16.3,N/A
2019,1,8,20,30,74,866,487,0,6.2,0.18,4.5,25,51.71,16.1,N/A
2019,1,8,21,0,67,849,425,0,6.5,0.18,4.4,22,53.51,15.9,N/A
2019,1,8,21,30,57,831,353,0,6.5,0.18,3.9000000000000004,19,56.32,15.100000000000001,N/A
2019,1,8,22,0,52,753,264,0,7.2,0.18,3.5,15,62.620000000000005,14.200000000000001,N/A
2019,1,8,22,30,59,407,140,0,7.2,0.18,3.1,12,69.93,12.5,N/A
2019,1,8,23,0,33,374,74,0,6.5,0.18,2.8000000000000003,9,75.01,10.8,N/A
2019,1,8,23,30,12,155,15,0,6.5,0.18,2.8000000000000003,9,75.01,10.8,N/A
2019,1,9,0,0,0,0,0,7,5.6000000000000005,0.18,3.3000000000000003,7,75.13,9.8,N/A
2019,1,9,0,30,0,0,0,7,5.6000000000000005,0.18,3.5,7,76.73,9.5,N/A
2019,1,9,1,0,0,0,0,7,5,0.18,3.6,6,74.76,9.3,N/A
2019,1,9,1,30,0,0,0,7,5,0.18,3.6,6,75.77,9.1,N/A
2019,1,9,2,0,0,0,0,7,4.800000000000001,0.18,3.6,5,75.42,8.9,N/A
2019,1,9,2,30,0,0,0,7,4.800000000000001,0.18,3.6,5,76.44,8.700000000000001,N/A
2019,1,9,3,0,0,0,0,7,4.7,0.18,3.6,5,76.33,8.6,N/A
2019,1,9,3,30,0,0,0,7,4.7,0.18,3.7,6,77.44,8.4,N/A
2019,1,9,4,0,0,0,0,7,4.6000000000000005,0.18,3.7,6,78.54,8.1,N/A
2019,1,9,4,30,0,0,0,7,4.6000000000000005,0.18,3.7,7,79.61,7.9,N/A
2019,1,9,5,0,0,0,0,7,4.5,0.18,3.7,7,79.95,7.7,N/A
2019,1,9,5,30,0,0,0,7,4.5,0.18,3.7,8,81.05,7.5,N/A
2019,1,9,6,0,0,0,0,0,4.3,0.18,3.7,10,81.62,7.2,N/A
2019,1,9,6,30,0,0,0,4,4.3,0.18,3.7,11,82.74,7,N/A
2019,1,9,7,0,0,0,0,0,4,0.18,3.7,13,82.85000000000001,6.7,N/A
2019,1,9,7,30,0,0,0,4,4,0.18,3.6,14,84.08,6.5,N/A
2019,1,9,8,0,0,0,0,7,3.7,0.18,3.6,15,83.79,6.2,N/A
2019,1,9,8,30,0,0,0,7,3.7,0.18,3.5,15,84.95,6,N/A
2019,1,9,9,0,0,0,0,7,3.3000000000000003,0.18,3.5,16,84.3,5.7,N/A
2019,1,9,9,30,0,0,0,4,3.3000000000000003,0.18,3.4000000000000004,15,85.48,5.5,N/A
2019,1,9,10,0,0,0,0,4,2.8000000000000003,0.18,3.2,15,84.75,5.2,N/A
2019,1,9,10,30,0,0,0,4,2.8000000000000003,0.18,3,15,85.94,5,N/A
2019,1,9,11,0,0,0,0,4,2.4000000000000004,0.18,2.8000000000000003,14,85.33,4.7,N/A
2019,1,9,11,30,0,0,0,4,2.4000000000000004,0.18,2.7,14,86.53,4.5,N/A
2019,1,9,12,0,0,0,0,7,2.1,0.18,2.7,14,85.47,4.3,N/A
2019,1,9,12,30,0,0,0,4,2.1,0.18,2.7,13,86.15,4.2,N/A
2019,1,9,13,0,0,0,0,7,1.8,0.18,2.6,12,84.98,4.1000000000000005,N/A
2019,1,9,13,30,4,31,4,7,1.8,0.18,2.9000000000000004,11,82.06,4.6000000000000005,N/A
2019,1,9,14,0,24,11,25,4,1.7000000000000002,0.18,3.2,10,79.16,5,N/A
2019,1,9,14,30,60,70,72,4,1.7000000000000002,0.18,3.1,10,74.37,5.9,N/A
2019,1,9,15,0,96,76,116,4,2.3000000000000003,0.18,3,11,72.83,6.800000000000001,N/A
2019,1,9,15,30,122,324,231,4,2.3000000000000003,0.18,3.3000000000000003,24,64.88,8.5,N/A
2019,1,9,16,0,115,544,336,4,0.30000000000000004,0.18,3.6,37,50.58,10.100000000000001,N/A
2019,1,9,16,30,62,909,484,0,0.30000000000000004,0.18,3.9000000000000004,45,47.33,11.100000000000001,N/A
2019,1,9,17,0,70,908,534,0,-1.9000000000000001,0.18,4.2,53,37.410000000000004,12.200000000000001,N/A
2019,1,9,17,30,67,947,584,0,-1.9000000000000001,0.18,4,53,36.21,12.700000000000001,N/A
2019,1,9,18,0,71,952,611,0,-1.7000000000000002,0.18,3.8000000000000003,53,35.53,13.200000000000001,N/A
2019,1,9,18,30,72,952,620,0,-1.8,0.18,3.6,51,35.03,13.4,N/A
2019,1,9,19,0,71,950,614,0,-1.1,0.18,3.4000000000000004,49,35.96,13.700000000000001,N/A
2019,1,9,19,30,70,943,592,0,-1.1,0.18,3.2,45,35.7,13.8,N/A
2019,1,9,20,0,68,929,554,0,-0.7000000000000001,0.18,3,41,36.76,13.9,N/A
2019,1,9,20,30,69,899,500,0,-0.7000000000000001,0.18,2.8000000000000003,36,37.24,13.700000000000001,N/A
2019,1,9,21,0,68,855,431,0,-0.1,0.18,2.6,32,39.18,13.5,N/A
2019,1,9,21,30,63,808,353,0,-0.1,0.18,2,29,41.28,12.700000000000001,N/A
2019,1,9,22,0,56,739,266,0,4.2,0.18,1.4000000000000001,26,59.63,11.8,N/A
2019,1,9,22,30,48,634,175,0,4.2,0.18,1.3,26,66.73,10.100000000000001,N/A
2019,1,9,23,0,35,461,86,0,3.4000000000000004,0.18,1.2000000000000002,27,70.3,8.5,N/A
2019,1,9,23,30,14,147,17,0,3.4000000000000004,0.18,1.2000000000000002,27,70.3,8.5,N/A
2019,1,10,0,0,0,0,0,0,2.3000000000000003,0.18,1.3,32,70.32000000000001,7.300000000000001,N/A
2019,1,10,0,30,0,0,0,0,2.3000000000000003,0.18,1.3,33,71.29,7.1000000000000005,N/A
2019,1,10,1,0,0,0,0,0,1.8,0.18,1.3,35,69.8,6.9,N/A
2019,1,10,1,30,0,0,0,0,1.8,0.18,1.3,37,70.28,6.800000000000001,N/A
2019,1,10,2,0,0,0,0,0,1.2000000000000002,0.18,1.3,38,67.75,6.7,N/A
2019,1,10,2,30,0,0,0,0,1.2000000000000002,0.18,1.3,40,68.68,6.5,N/A
2019,1,10,3,0,0,0,0,0,0.9,0.18,1.2000000000000002,43,68.56,6.300000000000001,N/A
2019,1,10,3,30,0,0,0,0,0.9,0.18,1.2000000000000002,47,69.99,6,N/A
2019,1,10,4,0,0,0,0,7,1,0.18,1.2000000000000002,51,71.37,5.800000000000001,N/A
2019,1,10,4,30,0,0,0,7,1,0.18,1.2000000000000002,57,71.86,5.7,N/A
2019,1,10,5,0,0,0,0,7,1.5,0.18,1.2000000000000002,62,75.3,5.5,N/A
2019,1,10,5,30,0,0,0,7,1.5,0.18,1.2000000000000002,68,76.35000000000001,5.300000000000001,N/A
2019,1,10,6,0,0,0,0,4,1.7000000000000002,0.18,1.2000000000000002,73,78.62,5.1000000000000005,N/A
2019,1,10,6,30,0,0,0,0,1.7000000000000002,0.18,1.3,75,79.72,4.9,N/A
2019,1,10,7,0,0,0,0,0,1.6,0.18,1.3,77,80.06,4.7,N/A
2019,1,10,7,30,0,0,0,0,1.6,0.18,1.3,78,82.9,4.2,N/A
2019,1,10,8,0,0,0,0,0,0.30000000000000004,0.18,1.2000000000000002,79,77.72,3.8000000000000003,N/A
2019,1,10,8,30,0,0,0,0,0.30000000000000004,0.18,1.2000000000000002,80,79.93,3.4000000000000004,N/A
2019,1,10,9,0,0,0,0,4,-0.4,0.18,1.2000000000000002,82,78.45,3,N/A
2019,1,10,9,30,0,0,0,0,-0.4,0.18,1.2000000000000002,84,79,2.9000000000000004,N/A
2019,1,10,10,0,0,0,0,7,0.1,0.18,1.2000000000000002,86,82.36,2.8000000000000003,N/A
2019,1,10,10,30,0,0,0,4,0.1,0.18,1.2000000000000002,92,81.2,3,N/A
2019,1,10,11,0,0,0,0,0,0.7000000000000001,0.18,1.1,97,83.05,3.3000000000000003,N/A
2019,1,10,11,30,0,0,0,3,0.7000000000000001,0.18,1.2000000000000002,102,84.23,3.1,N/A
2019,1,10,12,0,0,0,0,3,0.7000000000000001,0.18,1.2000000000000002,107,84.9,3,N/A
2019,1,10,12,30,0,0,0,0,0.7000000000000001,0.18,1.2000000000000002,109,85.5,2.9000000000000004,N/A
2019,1,10,13,0,0,0,0,0,0.7000000000000001,0.18,1.2000000000000002,112,86.19,2.8000000000000003,N/A
2019,1,10,13,30,1,9,1,4,0.7000000000000001,0.18,1.7000000000000002,114,79.76,3.9000000000000004,N/A
2019,1,10,14,0,12,63,17,4,0.9,0.18,2.1,117,75.56,4.9,N/A
2019,1,10,14,30,34,231,74,0,1,0.18,2.2,121,71.55,5.7,N/A
2019,1,10,15,0,18,83,40,4,1.7000000000000002,0.18,2.2,125,71.78,6.4,N/A
2019,1,10,15,30,32,0,32,7,1.7000000000000002,0.18,2.4000000000000004,133,66.13,7.6000000000000005,N/A
2019,1,10,16,0,73,0,73,7,1.5,0.18,2.7,141,60.730000000000004,8.700000000000001,N/A
2019,1,10,16,30,99,1,99,7,1.5,0.18,2.9000000000000004,147,57.11,9.600000000000001,N/A
2019,1,10,17,0,173,11,179,7,1.2000000000000002,0.18,3.1,153,52.870000000000005,10.4,N/A
2019,1,10,17,30,165,5,168,7,1.2000000000000002,0.18,3.1,157,51.09,10.9,N/A
2019,1,10,18,0,153,2,154,7,1.6,0.18,3.1,162,51.04,11.4,N/A
2019,1,10,18,30,134,2,135,7,1.6,0.18,3.1,162,49.99,11.700000000000001,N/A
2019,1,10,19,0,142,4,144,4,2.2,0.18,3,163,51.53,11.9,N/A
2019,1,10,19,30,96,0,96,7,2.2,0.18,3,162,51.480000000000004,11.9,N/A
2019,1,10,20,0,108,1,109,7,3,0.18,3,160,54.83,11.8,N/A
2019,1,10,20,30,120,48,143,7,3,0.18,2.9000000000000004,159,55.92,11.5,N/A
2019,1,10,21,0,77,9,81,7,3.9000000000000004,0.18,2.8000000000000003,157,60.59,11.200000000000001,N/A
2019,1,10,21,30,66,9,69,7,3.8000000000000003,0.18,2.5,153,62.57,10.700000000000001,N/A
2019,1,10,22,0,42,124,78,7,5.2,0.18,2.3000000000000003,150,71.36,10.200000000000001,N/A
2019,1,10,22,30,27,36,34,4,5.2,0.18,2.1,148,74.28,9.600000000000001,N/A
2019,1,10,23,0,11,0,11,4,5.9,0.18,1.9000000000000001,146,81.23,8.9,N/A
2019,1,10,23,30,6,20,6,4,5.9,0.18,1.9000000000000001,146,81.23,8.9,N/A
2019,1,11,0,0,0,0,0,4,5.6000000000000005,0.19,2.2,146,82.86,8.3,N/A
2019,1,11,0,30,0,0,0,3,5.6000000000000005,0.19,2.3000000000000003,146,83.99,8.1,N/A
2019,1,11,1,0,0,0,0,3,5.4,0.19,2.3000000000000003,147,84.13,7.9,N/A
2019,1,11,1,30,0,0,0,3,5.4,0.19,2.4000000000000004,147,85.28,7.7,N/A
2019,1,11,2,0,0,0,0,3,5.300000000000001,0.19,2.5,147,85.17,7.6000000000000005,N/A
2019,1,11,2,30,0,0,0,7,5.300000000000001,0.19,2.6,147,85.67,7.5,N/A
2019,1,11,3,0,0,0,0,7,5.2,0.19,2.8000000000000003,147,85.45,7.5,N/A
2019,1,11,3,30,0,0,0,7,5.2,0.19,2.8000000000000003,148,86.62,7.300000000000001,N/A
2019,1,11,4,0,0,0,0,0,5.2,0.19,2.8000000000000003,149,87.35000000000001,7.2,N/A
2019,1,11,4,30,0,0,0,4,5.2,0.19,2.8000000000000003,149,87.95,7.1000000000000005,N/A
2019,1,11,5,0,0,0,0,0,5.300000000000001,0.19,2.7,149,88.66,7,N/A
2019,1,11,5,30,0,0,0,3,5.300000000000001,0.19,2.8000000000000003,147,89.27,6.9,N/A
2019,1,11,6,0,0,0,0,3,5.2,0.19,2.8000000000000003,145,89.83,6.800000000000001,N/A
2019,1,11,6,30,0,0,0,0,5.2,0.19,2.8000000000000003,144,90.45,6.7,N/A
2019,1,11,7,0,0,0,0,3,5.2,0.19,2.9000000000000004,144,90.66,6.6000000000000005,N/A
2019,1,11,7,30,0,0,0,7,5.2,0.19,3,142,91.29,6.5,N/A
2019,1,11,8,0,0,0,0,7,5.2,0.19,3,140,92.21000000000001,6.4,N/A
2019,1,11,8,30,0,0,0,7,5.2,0.19,3,137,92.84,6.300000000000001,N/A
2019,1,11,9,0,0,0,0,0,5.2,0.19,3.1,134,93.61,6.2,N/A
2019,1,11,9,30,0,0,0,7,5.2,0.19,3.1,133,94.26,6.1000000000000005,N/A
2019,1,11,10,0,0,0,0,7,5.2,0.19,3.2,131,94.62,6,N/A
2019,1,11,10,30,0,0,0,4,5.2,0.19,3.2,132,94.62,6,N/A
2019,1,11,11,0,0,0,0,7,5.2,0.19,3.3000000000000003,134,95.19,5.9,N/A
2019,1,11,11,30,0,0,0,7,5.2,0.19,3.3000000000000003,136,95.19,5.9,N/A
2019,1,11,12,0,0,0,0,7,5.2,0.19,3.4000000000000004,139,95.89,5.800000000000001,N/A
2019,1,11,12,30,0,0,0,7,5.2,0.19,3.5,139,95.23,5.9,N/A
2019,1,11,13,0,0,0,0,4,5.2,0.19,3.7,139,95.25,5.9,N/A
2019,1,11,13,30,1,4,1,7,5.2,0.19,4.2,144,92.66,6.300000000000001,N/A
2019,1,11,14,0,6,0,6,7,5.4,0.19,4.6000000000000005,148,90.65,6.800000000000001,N/A
2019,1,11,14,30,7,0,7,7,5.4,0.19,4.9,155,86.42,7.5,N/A
2019,1,11,15,0,9,0,9,7,5.7,0.19,5.1000000000000005,162,84.87,8.1,N/A
2019,1,11,15,30,18,0,18,7,5.7,0.19,5,162,81.5,8.700000000000001,N/A
2019,1,11,16,0,49,0,49,7,6,0.19,4.9,163,79.89,9.3,N/A
2019,1,11,16,30,61,0,61,7,6,0.19,4.9,163,76.67,9.9,N/A
2019,1,11,17,0,89,0,89,7,6.2,0.19,4.9,162,74.76,10.5,N/A
