DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%]
11/8/2021,2,-1.6907,-0.3824,-2.4827,0.0000,0.0000,0.0011,18.9167,81.7467
11/8/2021,3,-1.6908,-0.3824,-2.4672,0.0000,0.0000,0.0477,18.7250,82.9033
11/8/2021,4,-1.6910,-0.3825,-2.4558,0.0000,0.0000,0.0571,18.6290,83.5733
11/8/2021,5,-1.6903,-0.3825,-2.3988,0.0028,0.0000,0.1075,18.2430,85.7517
11/8/2021,6,-1.6852,-0.3825,-2.1054,0.0118,0.0000,0.1593,18.1000,86.9167
11/8/2021,7,1.5735,9.7321,1.0513,0.1768,1.2474,0.1573,18.3623,85.9050
11/8/2021,8,88.7900,317.5277,44.2146,3.0064,11.5889,0.5013,19.1587,83.8717
11/8/2021,9,256.7622,468.5196,88.6274,9.2895,23.9980,0.8478,21.1358,77.9238
11/8/2021,10,481.5836,739.5713,105.3204,17.4534,38.0750,1.2717,23.1988,71.5338
11/8/2021,11,568.8071,594.6246,211.9476,55.1982,83.4641,3.6644,24.9255,64.5868
11/8/2021,12,499.0256,148.3336,425.9062,79.4720,104.8254,6.4484,25.4482,62.5117
11/8/2021,13,435.1127,112.8750,383.9272,52.7648,67.1956,6.1721,26.0383,59.6905
11/8/2021,14,428.0107,147.2808,358.7029,53.6631,73.7103,4.3925,26.5173,57.8938
11/8/2021,15,317.2242,128.8834,262.8099,42.2535,67.6733,2.7059,26.7898,55.8168
11/8/2021,16,231.9585,119.1112,194.1154,29.1008,61.5039,1.8805,26.4582,57.4115
11/8/2021,17,148.0803,198.0137,101.1352,16.4560,58.0488,1.1274,25.9185,58.5482
11/8/2021,18,23.6288,24.9341,23.1104,0.6596,4.8408,0.3701,24.6863,63.0327
11/8/2021,19,-1.7156,-0.3821,-2.4730,0.0446,0.0000,0.0072,23.1477,68.3790
11/8/2021,20,-1.6896,-0.3821,-2.4813,0.0000,0.0000,0.0000,22.2672,71.3105
11/8/2021,21,-1.6899,-0.3822,-2.4798,0.0000,0.0000,0.0078,21.5445,75.0243
11/8/2021,22,-1.6901,-0.3823,-2.4598,0.0000,0.0000,0.0554,21.0173,76.9110
11/8/2021,23,-1.6902,-0.3823,-2.4338,0.0000,0.0000,0.0734,20.4777,79.0413
11/9/2021,0,-1.6902,-0.3823,-2.3554,0.0010,0.0000,0.1625,20.0488,81.1583
11/9/2021,1,-1.6899,-0.3823,-2.3395,0.0017,0.0000,0.1489,19.4452,83.5350
11/9/2021,2,-1.2870,-0.3824,-1.7993,0.1284,0.0000,0.0496,18.5668,87.5667
11/9/2021,3,-1.6242,-0.3824,-2.1582,0.0826,0.0000,0.2226,18.7547,85.9850
11/9/2021,4,-1.6902,-0.3824,-2.2548,0.0030,0.0000,0.2082,18.7672,84.8667
11/9/2021,5,-1.6007,-0.3824,-2.0723,0.0794,0.0000,0.2096,18.8613,83.9767
11/9/2021,6,-1.0806,-0.3824,-1.7681,0.0619,0.0000,0.0186,18.8365,84.1100
11/9/2021,7,3.1361,9.4241,2.7405,0.1697,0.6474,0.1412,18.9465,83.6217
11/9/2021,8,68.9895,89.4963,62.4523,1.4958,8.9856,0.3506,19.4937,82.0467
11/9/2021,9,255.4593,400.2167,129.6659,8.5929,24.5570,0.5623,21.3288,77.0878
11/9/2021,10,420.9649,531.8629,151.3007,15.1107,29.1801,0.5870,23.8982,69.4652
11/9/2021,11,572.8838,625.8813,185.4253,16.3499,25.7869,0.6553,25.7358,63.3762
11/9/2021,12,612.9106,554.4559,239.8371,74.9617,102.5253,3.8512,26.9345,57.7228
11/9/2021,13,476.8792,266.6076,310.0936,36.4279,46.6517,4.1809,27.3007,54.3583
11/9/2021,14,385.0244,157.6900,301.9868,35.4518,48.5302,3.4883,27.6367,51.8262
11/9/2021,15,319.3471,163.1729,247.4012,45.3336,75.4161,2.8656,27.9132,50.9857
11/9/2021,16,256.8773,197.6812,190.5140,23.1495,49.5163,1.3874,27.9918,49.9330
11/9/2021,17,138.8778,114.9139,113.5748,5.6740,17.4815,1.0148,27.6122,50.8663
11/9/2021,18,24.8827,7.5109,26.0414,0.5007,1.7175,0.4656,25.8210,60.6325
11/9/2021,19,-1.5935,-0.3820,-2.2153,0.0492,0.0000,0.0537,24.5615,64.6292
11/9/2021,20,-1.6902,-0.3821,-2.4567,0.0064,0.0000,0.0167,23.6367,66.8890
11/9/2021,21,-1.6895,-0.3821,-2.4174,0.0000,0.0000,0.0832,22.8527,68.5018
11/9/2021,22,-1.6649,-0.3822,-2.1890,0.0306,0.0000,0.1867,22.1577,72.2328
11/9/2021,23,-1.5399,-0.3822,-1.9389,0.0862,0.0000,0.1620,21.7990,75.8252
11/10/2021,0,-1.0273,-0.3818,-1.7447,0.0086,0.0023,0.0369,21.6200,78.3347
11/10/2021,1,-1.1122,-0.3822,-1.7728,0.0586,0.0000,0.0000,21.3840,80.0915
11/10/2021,2,-1.4201,-0.3823,-1.8314,0.1327,0.0000,0.0929,21.1553,81.5550
11/10/2021,3,-1.1424,-0.3823,-1.7791,0.0931,0.0000,0.0139,21.1228,81.9333
11/10/2021,4,-1.2436,-0.3823,-1.8090,0.1520,0.0000,0.0753,21.6062,80.0935
11/10/2021,5,-1.1568,-0.3823,-1.7763,0.1368,0.0000,0.0133,21.7478,80.2622
11/10/2021,6,-1.2858,-0.3823,-1.7791,0.1634,0.0000,0.0131,21.7755,81.3417
11/10/2021,7,0.3947,-0.3638,0.1507,0.1505,0.0108,0.1038,21.3925,83.1400
11/10/2021,8,58.8341,9.5097,62.7487,0.9676,2.3085,0.8123,21.2428,83.9467
11/10/2021,9,123.1463,3.3016,132.9380,3.2071,3.1963,2.4168,21.9095,82.3717
11/10/2021,10,331.6373,186.1944,250.1685,36.3371,62.2836,5.2708,24.1028,76.1748
11/10/2021,11,516.8303,436.7876,262.0899,75.7926,114.8021,6.6690,25.9060,68.8050
11/10/2021,12,540.1409,405.7916,274.6953,92.3335,124.6995,8.3082,26.7610,65.4280
11/10/2021,13,629.2962,545.3005,257.6475,70.6016,93.2952,7.5591,27.7190,60.7038
11/10/2021,14,572.8338,523.3032,238.2074,87.2430,126.2041,7.2107,28.1948,58.3775
11/10/2021,15,455.3140,403.1841,239.9860,87.8959,149.8710,5.7747,28.3802,56.7828
11/10/2021,16,324.8045,462.4081,139.8136,39.8356,83.7061,3.0010,28.2005,58.0022
11/10/2021,17,186.8711,435.6900,71.4589,15.7787,61.0896,1.0500,27.6010,60.3427
11/10/2021,18,31.6231,147.3549,16.9202,0.6382,3.4320,0.2576,26.6187,64.7217
11/10/2021,19,-1.6880,-0.3820,-2.4644,0.0024,0.0000,0.0090,25.3885,69.7088
11/10/2021,20,-1.6891,-0.3820,-2.4806,0.0000,0.0000,0.0000,24.4530,76.4010
11/10/2021,21,-1.6893,-0.3821,-2.4809,0.0000,0.0000,0.0000,23.8672,80.3168
11/10/2021,22,-1.6895,-0.3821,-2.4802,0.0000,0.0000,0.0047,23.6033,82.2533
11/10/2021,23,-1.6896,-0.3821,-2.4768,0.0000,0.0000,0.0150,23.4283,83.0267
11/11/2021,0,-1.6896,-0.3821,-2.4785,0.0000,0.0000,0.0128,23.1350,83.7050
11/11/2021,1,-1.6898,-0.3822,-2.4761,0.0000,0.0000,0.0187,22.7567,84.0333
11/11/2021,2,-1.6899,-0.3822,-2.4790,0.0000,0.0000,0.0136,22.4100,84.6933
11/11/2021,3,-1.6899,-0.3822,-2.4690,0.0000,0.0000,0.0298,22.0433,85.8417
11/11/2021,4,-1.6901,-0.3823,-2.4510,0.0000,0.0000,0.0708,21.9883,85.0083
11/11/2021,5,-1.6738,-0.3823,-2.3255,0.0298,0.0000,0.1699,21.5467,86.0717
11/11/2021,6,-1.6900,-0.3823,-2.1008,0.0010,0.0000,0.1410,20.5250,90.9683
11/11/2021,7,0.8897,2.5459,0.5519,0.1478,0.2813,0.1053,20.1933,93.0433
11/11/2021,8,93.6441,342.9204,38.3402,0.8607,2.3668,0.2567,21.2250,88.7867
11/11/2021,9,291.4703,650.0935,69.1524,0.9802,1.0652,0.1417,23.1078,81.6602
11/11/2021,10,466.9436,765.6842,85.6228,0.9373,1.2369,0.2106,24.9173,73.5652
11/11/2021,11,598.4423,820.0491,93.7026,1.3893,2.1403,0.2817,26.5165,65.1228
11/11/2021,12,644.3139,745.7610,134.2129,27.3078,38.1975,1.7018,27.5642,60.5730
11/11/2021,13,682.1672,712.3728,184.4783,44.2511,60.8613,2.1961,28.6065,55.4940
11/11/2021,14,475.1550,438.1011,203.1687,51.1011,74.9082,2.1732,28.7417,53.8483
11/11/2021,15,546.0556,685.5166,166.0276,25.3561,42.6047,1.4058,29.5250,51.5500
11/11/2021,16,256.5240,361.0893,118.5808,13.0855,25.9227,0.9968,29.2367,51.0967
11/11/2021,17,196.4034,521.1776,63.3085,0.9931,1.3048,0.2563,29.3917,49.2550
11/11/2021,18,30.3230,137.2320,16.7782,0.5087,1.8649,0.2776,28.8233,49.7333
11/11/2021,19,-1.7155,-0.3818,-2.4791,0.0536,0.0000,0.0000,27.4467,57.6517
11/11/2021,20,-1.7207,-0.3819,-2.4694,0.0339,0.0000,0.0158,25.6950,71.4983
11/11/2021,21,-1.3377,-0.3820,-1.9875,0.0253,0.0000,0.0494,24.7050,76.1617
11/11/2021,22,-1.4698,-0.3821,-2.0710,0.0086,0.0000,0.1593,23.9067,80.9800
11/11/2021,23,-1.5296,-0.3817,-2.1255,0.0322,0.0023,0.0553,23.2600,87.3267
11/12/2021,0,-1.4232,-0.3821,-2.0106,0.0327,0.0000,0.0811,22.8533,93.7750
11/12/2021,1,-1.0143,-0.3822,-1.6932,0.0024,0.0000,0.1270,22.6050,94.4483
11/12/2021,2,-1.0199,-0.3813,-1.6020,0.0145,0.0046,0.1472,22.2317,93.0483
11/12/2021,3,-1.3478,-0.3686,-1.9208,0.0599,0.0242,0.1671,21.2083,89.7400
11/12/2021,4,-1.1304,-0.3823,-2.1347,0.0699,0.0000,0.1158,20.1033,90.8033
11/12/2021,5,-1.0316,-0.3823,-1.6606,0.0289,0.0000,0.0918,18.9467,86.5950
11/12/2021,6,-1.2157,-0.3824,-1.7736,0.1357,0.0000,0.0000,17.7317,85.6583
11/12/2021,7,0.2667,-0.0782,-0.0720,0.1147,0.0578,0.0756,16.8150,86.4233
11/12/2021,8,80.6433,176.5709,49.1655,1.8111,8.7277,0.6459,16.7650,85.9233
11/12/2021,9,275.2970,539.2026,101.2776,5.8857,14.7612,0.8936,18.4955,83.5583
11/12/2021,10,463.0132,723.2546,103.7198,2.8299,5.6260,0.4202,21.6040,80.0198
11/12/2021,11,572.9651,686.4844,152.6310,29.5364,44.4836,2.6347,24.7778,74.4573
11/12/2021,12,612.7183,596.1253,211.9905,10.0453,12.4426,2.4027,26.3653,67.1647
11/12/2021,13,741.5736,726.0181,234.2342,11.5884,14.8977,2.1135,27.7127,59.3288
11/12/2021,14,502.5727,472.4312,193.3617,19.6931,27.5108,1.9453,28.0488,54.6840
11/12/2021,15,374.9816,409.4815,161.7465,13.7961,22.7743,1.2506,28.0042,54.3638
11/12/2021,16,293.9135,470.9685,99.5689,8.9184,18.1704,0.5802,28.5248,52.0447
11/12/2021,17,191.3461,524.6923,59.7069,0.9627,1.3949,0.2247,28.8135,48.8792
11/12/2021,18,28.3332,122.2051,16.2740,0.4965,1.7419,0.2636,27.9228,53.0758
11/12/2021,19,-1.7055,-0.3819,-2.4743,0.0307,0.0000,0.0070,25.5050,72.5937
11/12/2021,20,-1.6890,-0.3820,-2.4796,0.0000,0.0000,0.0043,24.4817,78.3260
11/12/2021,21,-1.6893,-0.3821,-2.4631,0.0000,0.0000,0.0476,23.8367,82.9150
11/12/2021,22,-1.6895,-0.3821,-2.4258,0.0000,0.0000,0.0972,23.3083,85.2317
11/12/2021,23,-1.6842,-0.3822,-2.3616,0.0111,0.0000,0.1523,22.7735,87.3467
11/13/2021,0,-1.6052,-0.3822,-2.1191,0.0364,0.0000,0.1648,21.7627,91.4383
11/13/2021,1,-1.0294,-0.3820,-1.7136,0.0254,0.0012,0.0672,21.1502,94.6567
11/13/2021,2,-1.1566,-0.3816,-1.7688,0.0778,0.0027,0.0426,21.0360,96.0367
11/13/2021,3,-1.1427,-0.3742,-1.6685,0.0668,0.0162,0.1162,21.0500,95.7233
11/13/2021,4,-1.4349,-0.3776,-1.7231,0.0203,0.0148,0.1232,20.4930,91.1333
11/13/2021,5,-1.3349,-0.3723,-1.8059,0.0433,0.0245,0.0787,18.9910,80.4898
11/13/2021,6,-1.3009,-0.3824,-1.7680,0.0857,0.0000,0.0434,17.9622,78.2915
11/13/2021,7,0.7766,-0.3330,0.5322,0.1336,0.0157,0.1027,17.3593,75.7767
11/13/2021,8,44.8759,25.9134,43.3294,2.1498,8.3709,0.4888,17.5312,73.3873
11/13/2021,9,254.6080,324.3941,160.8867,14.7070,38.1259,1.1905,18.9867,62.7885
11/13/2021,10,452.0590,652.7507,133.3362,10.5333,21.2101,0.8031,20.7073,52.3593
11/13/2021,11,563.1816,602.1049,209.1695,14.1070,21.9148,2.7290,22.2955,50.6622
11/13/2021,12,608.0201,510.3461,266.7431,17.9648,24.0402,3.7552,23.2152,45.1027
11/13/2021,13,653.6476,556.6337,271.7797,50.2754,69.8237,3.6824,23.8103,40.7320
11/13/2021,14,662.9418,786.4581,147.6431,9.3310,14.0443,1.4753,24.3757,38.8382
11/13/2021,15,547.9474,776.0089,112.9574,3.3934,5.7423,0.3295,24.6010,37.7638
11/13/2021,16,384.5926,692.1123,91.2738,2.5114,5.3907,0.1805,24.4025,38.5205
11/13/2021,17,182.3412,460.4021,63.3196,2.9206,11.3063,0.2412,23.7220,39.2763
11/13/2021,18,23.8517,73.1920,16.2218,0.6736,4.5597,0.2815,22.3768,42.7748
11/13/2021,19,-1.7825,-0.3822,-2.4816,0.0777,0.0000,0.0000,20.5995,47.7782
11/13/2021,20,-1.6903,-0.3823,-2.4823,0.0000,0.0000,0.0000,19.7675,51.5555
11/13/2021,21,-1.6906,-0.3824,-2.4825,0.0000,0.0000,0.0011,19.1007,55.1485
11/13/2021,22,-1.6907,-0.3824,-2.4830,0.0000,0.0000,0.0000,18.6970,57.2202
11/13/2021,23,-1.6902,-0.3825,-2.4110,0.0061,0.0000,0.0950,18.0657,60.8173
11/14/2021,0,-1.6904,-0.3825,-2.2855,0.0041,0.0000,0.1751,17.6282,63.6857
11/14/2021,1,-1.6710,-0.3825,-2.1946,0.0406,0.0000,0.1879,17.4665,65.4808
11/14/2021,2,-1.6821,-0.3825,-2.1538,0.0248,0.0000,0.1845,17.1458,67.7968
11/14/2021,3,-1.5953,-0.3826,-2.0242,0.1023,0.0000,0.1950,17.0252,69.1903
11/14/2021,4,-1.6012,-0.3826,-2.0317,0.0906,0.0000,0.1847,16.7760,71.1817
11/14/2021,5,-1.6049,-0.3826,-1.9752,0.1059,0.0000,0.1799,16.3508,74.0305
11/14/2021,6,-1.3670,-0.3826,-1.8188,0.1099,0.0000,0.0434,16.0683,76.6207
11/14/2021,7,0.1599,0.2997,-0.1443,0.1427,0.1502,0.0936,16.0617,78.5025
11/14/2021,8,90.2939,346.6174,36.7410,0.8603,2.7142,0.2667,16.8515,78.2195
11/14/2021,9,289.4173,666.1583,66.7143,0.9809,0.9855,0.1358,19.3093,73.3607
11/14/2021,10,467.0688,784.3927,81.9348,0.8122,0.6828,0.1085,22.2495,66.4170
11/14/2021,11,598.7255,835.1775,90.7187,0.6510,0.8221,0.1744,23.8135,62.6545
11/14/2021,12,674.2057,818.3783,117.1794,9.1944,13.0316,0.8771,25.1857,57.9867
11/14/2021,13,568.3662,486.2314,242.6261,64.5567,87.5570,4.9169,26.1925,55.9983
11/14/2021,14,520.7281,417.1705,259.3163,86.1917,126.5006,4.2396,26.8912,54.7817
11/14/2021,15,436.2267,395.5368,238.0944,41.5140,66.2208,3.7734,27.1847,54.2868
11/14/2021,16,437.1803,708.8211,144.7353,5.8552,10.4133,1.2166,27.6052,53.1387
11/14/2021,17,139.0403,307.7140,77.2844,5.8967,17.3971,0.6433,27.1227,54.0697
11/14/2021,18,27.3309,106.4392,18.2132,1.3708,8.5029,0.3411,25.9825,58.8858
11/14/2021,19,-1.6975,-0.3820,-2.4798,0.0186,0.0000,0.0015,24.7198,63.8228
11/14/2021,20,-1.6900,-0.3821,-2.4808,0.0041,0.0000,0.0000,23.4240,69.4198
11/14/2021,21,-1.6896,-0.3821,-2.4813,0.0000,0.0000,0.0000,22.2553,73.4230
11/14/2021,22,-1.6899,-0.3822,-2.4816,0.0000,0.0000,0.0011,21.3667,76.1475
11/14/2021,23,-1.6902,-0.3823,-2.4713,0.0000,0.0000,0.0336,20.5988,78.5848
11/15/2021,0,-1.6897,-0.3823,-2.3864,0.0019,0.0000,0.1311,20.2140,80.0848
11/15/2021,1,-1.6904,-0.3823,-2.3553,0.0000,0.0000,0.1672,19.7413,80.8650
11/15/2021,2,-1.6882,-0.3824,-2.2957,0.0075,0.0000,0.1841,19.3123,80.3860
11/15/2021,3,-1.6216,-0.3824,-2.1960,0.0476,0.0000,0.1839,19.1007,79.1353
11/15/2021,4,-1.4645,-0.3824,-1.9477,0.0915,0.0000,0.1428,18.7887,79.7543
11/15/2021,5,-1.6168,-0.3824,-2.1559,0.0495,0.0000,0.1980,18.6513,79.9780
11/15/2021,6,-1.6809,-0.3825,-2.0180,0.0194,0.0000,0.1653,18.5533,80.5558
11/15/2021,7,0.0797,-0.1868,-0.1667,0.0726,0.0242,0.1532,17.8213,83.5700
11/15/2021,8,86.6583,269.9526,45.0178,4.0648,25.0395,0.6173,18.5925,82.5972
11/15/2021,9,180.3413,144.9373,141.9994,22.6946,62.4515,2.1848,20.7947,79.5487
11/15/2021,10,457.3002,721.6809,105.9488,3.1115,6.3884,0.5540,23.1918,76.2520
11/15/2021,11,536.5942,554.9556,217.2203,86.7916,135.1678,5.7160,25.2477,70.1925
11/15/2021,12,603.2550,535.1361,253.2402,106.9295,151.3134,4.7956,26.4780,63.7268
11/15/2021,13,464.8715,367.1948,224.6060,82.0986,111.3912,4.8680,27.1860,59.0220
11/15/2021,14,607.8031,675.4902,178.4247,53.9166,79.7263,2.2883,28.3020,52.5153
11/15/2021,15,489.2517,638.2498,147.7110,37.8176,63.2811,2.0136,28.6193,49.1323
11/15/2021,16,409.3072,737.9504,101.1328,1.3942,2.3784,0.6562,29.0103,47.1447
11/15/2021,17,138.6863,227.9899,80.7613,13.4997,47.5459,0.7332,28.6143,49.6957
11/15/2021,18,22.4900,79.4735,15.9701,0.7093,4.8741,0.2835,27.5713,54.8520
11/15/2021,19,-1.6938,-0.3819,-2.4797,0.0146,0.0000,0.0000,25.7947,64.5677
11/15/2021,20,-1.6890,-0.3820,-2.4805,0.0000,0.0000,0.0000,24.4023,70.4960
